ubigeo,departamento,provincia,distrito,cod_partido,partido,total_votos,nlista,pct_validos,pct_emitidos,candidato,date_upd,hour_upd,pct_avance
130107,LA LIBERTAD,TRUJILLO,MOCHE,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,45,8,4.098,3.285,HERNANDO DE SOTO POLAR,2021-04-13,12:16,91.0945
130107,LA LIBERTAD,TRUJILLO,MOCHE,00000018,PODEMOS PERU,65,9,5.92,4.745,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,12:16,91.0945
130107,LA LIBERTAD,TRUJILLO,MOCHE,00000008,JUNTOS POR EL PERU,88,10,8.015,6.423,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,12:16,91.0945
130107,LA LIBERTAD,TRUJILLO,MOCHE,00000015,PARTIDO POPULAR CRISTIANO - PPC,3,11,0.273,0.219,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,12:16,91.0945
130107,LA LIBERTAD,TRUJILLO,MOCHE,00000007,FUERZA POPULAR,225,12,20.492,16.423,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,12:16,91.0945
130107,LA LIBERTAD,TRUJILLO,MOCHE,00000021,UNION POR EL PERU,6,14,0.546,0.438,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,12:16,91.0945
130107,LA LIBERTAD,TRUJILLO,MOCHE,00000020,RENOVACION POPULAR,110,15,10.018,8.029,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,12:16,91.0945
130107,LA LIBERTAD,TRUJILLO,MOCHE,00000019,RENACIMIENTO UNIDO NACIONAL,2,16,0.182,0.146,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,12:16,91.0945
130107,LA LIBERTAD,TRUJILLO,MOCHE,00000010,PARTIDO DEMOCRATICO SOMOS PERU,55,17,5.009,4.015,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,12:16,91.0945
130107,LA LIBERTAD,TRUJILLO,MOCHE,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,111,18,10.109,8.102,JOSE PEDRO CASTILLO TERRONES,2021-04-13,12:16,91.0945
130107,LA LIBERTAD,TRUJILLO,MOCHE,00000004,DEMOCRACIA DIRECTA,3,19,0.273,0.219,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,12:16,91.0945
130107,LA LIBERTAD,TRUJILLO,MOCHE,00000002,ALIANZA PARA EL PROGRESO,123,20,11.202,8.978,CESAR ACUÑA PERALTA,2021-04-13,12:16,91.0945
130108,LA LIBERTAD,TRUJILLO,POROTO,00000012,PARTIDO NACIONALISTA PERUANO,99,2,3.274,2.626,OLLANTA MOISES HUMALA TASSO,2021-04-13,12:16,91.0945
130108,LA LIBERTAD,TRUJILLO,POROTO,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",13,3,0.43,0.345,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,12:16,91.0945
130108,LA LIBERTAD,TRUJILLO,POROTO,00000011,PARTIDO MORADO,24,4,0.794,0.637,JULIO ARMANDO GUZMAN CACERES,2021-04-13,12:16,91.0945
130108,LA LIBERTAD,TRUJILLO,POROTO,00000017,PERU PATRIA SEGURA,8,5,0.265,0.212,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,12:16,91.0945
130108,LA LIBERTAD,TRUJILLO,POROTO,00000022,VICTORIA NACIONAL,128,6,4.233,3.395,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,12:16,91.0945
130108,LA LIBERTAD,TRUJILLO,POROTO,00000001,ACCION POPULAR,234,7,7.738,6.207,YONHY LESCANO ANCIETA,2021-04-13,12:16,91.0945
130108,LA LIBERTAD,TRUJILLO,POROTO,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,153,8,5.06,4.058,HERNANDO DE SOTO POLAR,2021-04-13,12:16,91.0945
130108,LA LIBERTAD,TRUJILLO,POROTO,00000018,PODEMOS PERU,116,9,3.836,3.077,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,12:16,91.0945
130108,LA LIBERTAD,TRUJILLO,POROTO,00000008,JUNTOS POR EL PERU,177,10,5.853,4.695,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,12:16,91.0945
130108,LA LIBERTAD,TRUJILLO,POROTO,00000015,PARTIDO POPULAR CRISTIANO - PPC,14,11,0.463,0.371,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,12:16,91.0945
130108,LA LIBERTAD,TRUJILLO,POROTO,00000007,FUERZA POPULAR,751,12,24.835,19.92,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,12:16,91.0945
130108,LA LIBERTAD,TRUJILLO,POROTO,00000021,UNION POR EL PERU,15,14,0.496,0.398,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,12:16,91.0945
130108,LA LIBERTAD,TRUJILLO,POROTO,00000020,RENOVACION POPULAR,209,15,6.911,5.544,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,12:16,91.0945
130108,LA LIBERTAD,TRUJILLO,POROTO,00000019,RENACIMIENTO UNIDO NACIONAL,10,16,0.331,0.265,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,12:16,91.0945
130108,LA LIBERTAD,TRUJILLO,POROTO,00000010,PARTIDO DEMOCRATICO SOMOS PERU,192,17,6.349,5.093,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,12:16,91.0945
130108,LA LIBERTAD,TRUJILLO,POROTO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,465,18,15.377,12.334,JOSE PEDRO CASTILLO TERRONES,2021-04-13,12:16,91.0945
130108,LA LIBERTAD,TRUJILLO,POROTO,00000004,DEMOCRACIA DIRECTA,4,19,0.132,0.106,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,12:16,91.0945
130108,LA LIBERTAD,TRUJILLO,POROTO,00000002,ALIANZA PARA EL PROGRESO,412,20,13.624,10.928,CESAR ACUÑA PERALTA,2021-04-13,12:16,91.0945
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,00000012,PARTIDO NACIONALISTA PERUANO,16,2,0.392,0.311,OLLANTA MOISES HUMALA TASSO,2021-04-13,12:16,91.0945
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",16,3,0.392,0.311,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,12:16,91.0945
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,00000011,PARTIDO MORADO,41,4,1.005,0.797,JULIO ARMANDO GUZMAN CACERES,2021-04-13,12:16,91.0945
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,00000017,PERU PATRIA SEGURA,3,5,0.074,0.058,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,12:16,91.0945
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,00000022,VICTORIA NACIONAL,210,6,5.147,4.08,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,12:16,91.0945
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,00000001,ACCION POPULAR,450,7,11.029,8.743,YONHY LESCANO ANCIETA,2021-04-13,12:16,91.0945
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,248,8,6.078,4.818,HERNANDO DE SOTO POLAR,2021-04-13,12:16,91.0945
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,00000018,PODEMOS PERU,310,9,7.598,6.023,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,12:16,91.0945
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,00000008,JUNTOS POR EL PERU,278,10,6.814,5.401,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,12:16,91.0945
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,00000015,PARTIDO POPULAR CRISTIANO - PPC,43,11,1.054,0.835,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,12:16,91.0945
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,00000007,FUERZA POPULAR,775,12,18.995,15.057,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,12:16,91.0945
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,00000021,UNION POR EL PERU,12,14,0.294,0.233,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,12:16,91.0945
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,00000020,RENOVACION POPULAR,476,15,11.667,9.248,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,12:16,91.0945
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,00000019,RENACIMIENTO UNIDO NACIONAL,13,16,0.319,0.253,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,12:16,91.0945
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,00000010,PARTIDO DEMOCRATICO SOMOS PERU,64,17,1.569,1.243,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,12:16,91.0945
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,633,18,15.515,12.298,JOSE PEDRO CASTILLO TERRONES,2021-04-13,12:16,91.0945
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,00000004,DEMOCRACIA DIRECTA,14,19,0.343,0.272,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,12:16,91.0945
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,00000002,ALIANZA PARA EL PROGRESO,478,20,11.716,9.287,CESAR ACUÑA PERALTA,2021-04-13,12:16,91.0945
130110,LA LIBERTAD,TRUJILLO,SIMBAL,00000012,PARTIDO NACIONALISTA PERUANO,105,2,0.742,0.637,OLLANTA MOISES HUMALA TASSO,2021-04-13,12:16,91.0945
130110,LA LIBERTAD,TRUJILLO,SIMBAL,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",30,3,0.212,0.182,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,12:16,91.0945
130110,LA LIBERTAD,TRUJILLO,SIMBAL,00000011,PARTIDO MORADO,342,4,2.416,2.074,JULIO ARMANDO GUZMAN CACERES,2021-04-13,12:16,91.0945
130110,LA LIBERTAD,TRUJILLO,SIMBAL,00000017,PERU PATRIA SEGURA,67,5,0.473,0.406,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,12:16,91.0945
130110,LA LIBERTAD,TRUJILLO,SIMBAL,00000022,VICTORIA NACIONAL,874,6,6.175,5.3,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,12:16,91.0945
130110,LA LIBERTAD,TRUJILLO,SIMBAL,00000001,ACCION POPULAR,1149,7,8.118,6.967,YONHY LESCANO ANCIETA,2021-04-13,12:16,91.0945
130110,LA LIBERTAD,TRUJILLO,SIMBAL,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1523,8,10.761,9.235,HERNANDO DE SOTO POLAR,2021-04-13,12:16,91.0945
130110,LA LIBERTAD,TRUJILLO,SIMBAL,00000018,PODEMOS PERU,740,9,5.229,4.487,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,12:16,91.0945
130110,LA LIBERTAD,TRUJILLO,SIMBAL,00000008,JUNTOS POR EL PERU,735,10,5.193,4.457,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,12:16,91.0945
130110,LA LIBERTAD,TRUJILLO,SIMBAL,00000015,PARTIDO POPULAR CRISTIANO - PPC,245,11,1.731,1.486,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,12:16,91.0945
130110,LA LIBERTAD,TRUJILLO,SIMBAL,00000007,FUERZA POPULAR,2306,12,16.293,13.983,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,12:16,91.0945
130110,LA LIBERTAD,TRUJILLO,SIMBAL,00000021,UNION POR EL PERU,41,14,0.29,0.249,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,12:16,91.0945
130110,LA LIBERTAD,TRUJILLO,SIMBAL,00000020,RENOVACION POPULAR,2821,15,19.932,17.106,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,12:16,91.0945
130110,LA LIBERTAD,TRUJILLO,SIMBAL,00000019,RENACIMIENTO UNIDO NACIONAL,31,16,0.219,0.188,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,12:16,91.0945
130110,LA LIBERTAD,TRUJILLO,SIMBAL,00000010,PARTIDO DEMOCRATICO SOMOS PERU,270,17,1.908,1.637,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,12:16,91.0945
130110,LA LIBERTAD,TRUJILLO,SIMBAL,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1161,18,8.203,7.04,JOSE PEDRO CASTILLO TERRONES,2021-04-13,12:16,91.0945
130110,LA LIBERTAD,TRUJILLO,SIMBAL,00000004,DEMOCRACIA DIRECTA,44,19,0.311,0.267,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,12:16,91.0945
130110,LA LIBERTAD,TRUJILLO,SIMBAL,00000002,ALIANZA PARA EL PROGRESO,1669,20,11.793,10.121,CESAR ACUÑA PERALTA,2021-04-13,12:16,91.0945
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,00000012,PARTIDO NACIONALISTA PERUANO,53,2,0.742,0.616,OLLANTA MOISES HUMALA TASSO,2021-04-13,12:16,91.0945
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",27,3,0.378,0.314,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,12:16,91.0945
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,00000011,PARTIDO MORADO,105,4,1.469,1.221,JULIO ARMANDO GUZMAN CACERES,2021-04-13,12:16,91.0945
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,00000017,PERU PATRIA SEGURA,21,5,0.294,0.244,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,12:16,91.0945
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,00000022,VICTORIA NACIONAL,362,6,5.065,4.208,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,12:16,91.0945
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,00000001,ACCION POPULAR,768,7,10.746,8.928,YONHY LESCANO ANCIETA,2021-04-13,12:16,91.0945
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,651,8,9.109,7.568,HERNANDO DE SOTO POLAR,2021-04-13,12:16,91.0945
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,00000018,PODEMOS PERU,281,9,3.932,3.267,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,12:16,91.0945
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,00000008,JUNTOS POR EL PERU,384,10,5.373,4.464,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,12:16,91.0945
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,00000015,PARTIDO POPULAR CRISTIANO - PPC,109,11,1.525,1.267,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,12:16,91.0945
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,00000007,FUERZA POPULAR,1492,12,20.876,17.345,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,12:16,91.0945
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,00000021,UNION POR EL PERU,36,14,0.504,0.419,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,12:16,91.0945
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,00000020,RENOVACION POPULAR,1072,15,14.999,12.462,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,12:16,91.0945
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,00000019,RENACIMIENTO UNIDO NACIONAL,23,16,0.322,0.267,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,12:16,91.0945
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,00000010,PARTIDO DEMOCRATICO SOMOS PERU,119,17,1.665,1.383,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,12:16,91.0945
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,839,18,11.739,9.754,JOSE PEDRO CASTILLO TERRONES,2021-04-13,12:16,91.0945
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,00000004,DEMOCRACIA DIRECTA,15,19,0.21,0.174,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,12:16,91.0945
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,00000002,ALIANZA PARA EL PROGRESO,790,20,11.054,9.184,CESAR ACUÑA PERALTA,2021-04-13,12:16,91.0945
130201,LA LIBERTAD,ASCOPE,ASCOPE,00000012,PARTIDO NACIONALISTA PERUANO,93,2,0.563,0.463,OLLANTA MOISES HUMALA TASSO,2021-04-13,12:16,91.0945
130201,LA LIBERTAD,ASCOPE,ASCOPE,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",58,3,0.351,0.289,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,12:16,91.0945
130201,LA LIBERTAD,ASCOPE,ASCOPE,00000011,PARTIDO MORADO,216,4,1.308,1.076,JULIO ARMANDO GUZMAN CACERES,2021-04-13,12:16,91.0945
130201,LA LIBERTAD,ASCOPE,ASCOPE,00000017,PERU PATRIA SEGURA,174,5,1.054,0.867,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,12:16,91.0945
130201,LA LIBERTAD,ASCOPE,ASCOPE,00000022,VICTORIA NACIONAL,953,6,5.772,4.747,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,12:16,91.0945
130201,LA LIBERTAD,ASCOPE,ASCOPE,00000001,ACCION POPULAR,1915,7,11.599,9.539,YONHY LESCANO ANCIETA,2021-04-13,12:16,91.0945
130201,LA LIBERTAD,ASCOPE,ASCOPE,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1420,8,8.601,7.073,HERNANDO DE SOTO POLAR,2021-04-13,12:16,91.0945
130201,LA LIBERTAD,ASCOPE,ASCOPE,00000018,PODEMOS PERU,700,9,4.24,3.487,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,12:16,91.0945
130201,LA LIBERTAD,ASCOPE,ASCOPE,00000008,JUNTOS POR EL PERU,889,10,5.385,4.428,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,12:16,91.0945
130201,LA LIBERTAD,ASCOPE,ASCOPE,00000015,PARTIDO POPULAR CRISTIANO - PPC,190,11,1.151,0.946,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,12:16,91.0945
130201,LA LIBERTAD,ASCOPE,ASCOPE,00000007,FUERZA POPULAR,2997,12,18.153,14.928,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,12:16,91.0945
130201,LA LIBERTAD,ASCOPE,ASCOPE,00000021,UNION POR EL PERU,110,14,0.666,0.548,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,12:16,91.0945
130201,LA LIBERTAD,ASCOPE,ASCOPE,00000020,RENOVACION POPULAR,2152,15,13.035,10.719,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,12:16,91.0945
130201,LA LIBERTAD,ASCOPE,ASCOPE,00000019,RENACIMIENTO UNIDO NACIONAL,33,16,0.2,0.164,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,12:16,91.0945
130201,LA LIBERTAD,ASCOPE,ASCOPE,00000010,PARTIDO DEMOCRATICO SOMOS PERU,349,17,2.114,1.738,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,12:16,91.0945
130201,LA LIBERTAD,ASCOPE,ASCOPE,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2089,18,12.653,10.405,JOSE PEDRO CASTILLO TERRONES,2021-04-13,12:16,91.0945
130201,LA LIBERTAD,ASCOPE,ASCOPE,00000004,DEMOCRACIA DIRECTA,78,19,0.472,0.389,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,12:16,91.0945
130201,LA LIBERTAD,ASCOPE,ASCOPE,00000002,ALIANZA PARA EL PROGRESO,2094,20,12.683,10.43,CESAR ACUÑA PERALTA,2021-04-13,12:16,91.0945
130202,LA LIBERTAD,ASCOPE,CHICAMA,00000012,PARTIDO NACIONALISTA PERUANO,94,2,2.652,1.592,OLLANTA MOISES HUMALA TASSO,2021-04-13,12:16,91.0945
130202,LA LIBERTAD,ASCOPE,CHICAMA,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",10,3,0.282,0.169,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,12:16,91.0945
130202,LA LIBERTAD,ASCOPE,CHICAMA,00000011,PARTIDO MORADO,28,4,0.79,0.474,JULIO ARMANDO GUZMAN CACERES,2021-04-13,12:16,91.0945
130202,LA LIBERTAD,ASCOPE,CHICAMA,00000017,PERU PATRIA SEGURA,32,5,0.903,0.542,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,12:16,91.0945
130202,LA LIBERTAD,ASCOPE,CHICAMA,00000022,VICTORIA NACIONAL,39,6,1.1,0.66,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,12:16,91.0945
130202,LA LIBERTAD,ASCOPE,CHICAMA,00000001,ACCION POPULAR,393,7,11.086,6.654,YONHY LESCANO ANCIETA,2021-04-13,12:16,91.0945
130202,LA LIBERTAD,ASCOPE,CHICAMA,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,101,8,2.849,1.71,HERNANDO DE SOTO POLAR,2021-04-13,12:16,91.0945
130202,LA LIBERTAD,ASCOPE,CHICAMA,00000018,PODEMOS PERU,33,9,0.931,0.559,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,12:16,91.0945
130202,LA LIBERTAD,ASCOPE,CHICAMA,00000008,JUNTOS POR EL PERU,263,10,7.419,4.453,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,12:16,91.0945
130202,LA LIBERTAD,ASCOPE,CHICAMA,00000015,PARTIDO POPULAR CRISTIANO - PPC,6,11,0.169,0.102,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,12:16,91.0945
130202,LA LIBERTAD,ASCOPE,CHICAMA,00000007,FUERZA POPULAR,411,12,11.594,6.959,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,12:16,91.0945
130202,LA LIBERTAD,ASCOPE,CHICAMA,00000021,UNION POR EL PERU,11,14,0.31,0.186,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,12:16,91.0945
130202,LA LIBERTAD,ASCOPE,CHICAMA,00000020,RENOVACION POPULAR,48,15,1.354,0.813,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,12:16,91.0945
130202,LA LIBERTAD,ASCOPE,CHICAMA,00000019,RENACIMIENTO UNIDO NACIONAL,71,16,2.003,1.202,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,12:16,91.0945
130202,LA LIBERTAD,ASCOPE,CHICAMA,00000010,PARTIDO DEMOCRATICO SOMOS PERU,131,17,3.695,2.218,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,12:16,91.0945
130202,LA LIBERTAD,ASCOPE,CHICAMA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1769,18,49.901,29.953,JOSE PEDRO CASTILLO TERRONES,2021-04-13,12:16,91.0945
130202,LA LIBERTAD,ASCOPE,CHICAMA,00000004,DEMOCRACIA DIRECTA,7,19,0.197,0.119,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,12:16,91.0945
130202,LA LIBERTAD,ASCOPE,CHICAMA,00000002,ALIANZA PARA EL PROGRESO,98,20,2.764,1.659,CESAR ACUÑA PERALTA,2021-04-13,12:16,91.0945
130203,LA LIBERTAD,ASCOPE,CHOCOPE,00000012,PARTIDO NACIONALISTA PERUANO,67,2,2.511,1.483,OLLANTA MOISES HUMALA TASSO,2021-04-13,12:16,91.0945
130203,LA LIBERTAD,ASCOPE,CHOCOPE,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",8,3,0.3,0.177,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,12:16,91.0945
130203,LA LIBERTAD,ASCOPE,CHOCOPE,00000011,PARTIDO MORADO,13,4,0.487,0.288,JULIO ARMANDO GUZMAN CACERES,2021-04-13,12:16,91.0945
130203,LA LIBERTAD,ASCOPE,CHOCOPE,00000017,PERU PATRIA SEGURA,9,5,0.337,0.199,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,12:16,91.0945
130203,LA LIBERTAD,ASCOPE,CHOCOPE,00000022,VICTORIA NACIONAL,23,6,0.862,0.509,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,12:16,91.0945
130203,LA LIBERTAD,ASCOPE,CHOCOPE,00000001,ACCION POPULAR,429,7,16.079,9.497,YONHY LESCANO ANCIETA,2021-04-13,12:16,91.0945
130203,LA LIBERTAD,ASCOPE,CHOCOPE,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,37,8,1.387,0.819,HERNANDO DE SOTO POLAR,2021-04-13,12:16,91.0945
130203,LA LIBERTAD,ASCOPE,CHOCOPE,00000018,PODEMOS PERU,44,9,1.649,0.974,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,12:16,91.0945
130203,LA LIBERTAD,ASCOPE,CHOCOPE,00000008,JUNTOS POR EL PERU,194,10,7.271,4.295,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,12:16,91.0945
130203,LA LIBERTAD,ASCOPE,CHOCOPE,00000015,PARTIDO POPULAR CRISTIANO - PPC,4,11,0.15,0.089,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,12:16,91.0945
130203,LA LIBERTAD,ASCOPE,CHOCOPE,00000007,FUERZA POPULAR,268,12,10.045,5.933,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,12:16,91.0945
130203,LA LIBERTAD,ASCOPE,CHOCOPE,00000021,UNION POR EL PERU,32,14,1.199,0.708,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,12:16,91.0945
130203,LA LIBERTAD,ASCOPE,CHOCOPE,00000020,RENOVACION POPULAR,57,15,2.136,1.262,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,12:16,91.0945
130203,LA LIBERTAD,ASCOPE,CHOCOPE,00000019,RENACIMIENTO UNIDO NACIONAL,27,16,1.012,0.598,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,12:16,91.0945
130203,LA LIBERTAD,ASCOPE,CHOCOPE,00000010,PARTIDO DEMOCRATICO SOMOS PERU,50,17,1.874,1.107,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,12:16,91.0945
130203,LA LIBERTAD,ASCOPE,CHOCOPE,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1217,18,45.615,26.943,JOSE PEDRO CASTILLO TERRONES,2021-04-13,12:16,91.0945
130203,LA LIBERTAD,ASCOPE,CHOCOPE,00000004,DEMOCRACIA DIRECTA,10,19,0.375,0.221,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,12:16,91.0945
